0.00000,-2.83135e-10,3.88354e-10,0.000170789,0.0299042,0.178743,0.232801,0.326109,0.359617,0.411474,0.00000,0.00000,0.00000,0.00000,1.03062e-06,0.00399227,0.0160210,0.0924528,0.147701,0.263966
0.00000,-3.00713e-10,1.68406e-10,0.000143951,0.0284684,0.175960,0.230220,0.324252,0.358050,0.410296,0.00000,0.00000,0.00000,0.00000,6.71824e-07,0.00362034,0.0150217,0.0898955,0.144877,0.261513
0.00000,-2.79006e-10,3.46894e-10,0.000131804,0.0271084,0.173161,0.227652,0.322439,0.356606,0.409417,0.00000,0.00000,0.00000,0.00000,6.41852e-07,0.00335838,0.0141843,0.0873788,0.142036,0.259063
0.00000,-2.09861e-10,9.98952e-11,0.000108928,0.0257686,0.170423,0.225094,0.320566,0.355026,0.408476,0.00000,0.00000,0.00000,0.00000,4.09643e-07,0.00303803,0.0132809,0.0849186,0.139276,0.256630
0.00000,-1.26878e-10,9.83649e-11,9.84014e-05,0.0245184,0.167678,0.222557,0.318772,0.353563,0.407368,0.00000,0.00000,0.00000,0.00000,4.03193e-07,0.00282253,0.0125447,0.0825212,0.136515,0.254199
0.00000,-3.66842e-11,9.07133e-11,8.17215e-05,0.0232834,0.164988,0.220024,0.316904,0.352031,0.406550,0.00000,0.00000,0.00000,0.00000,2.50649e-07,0.00254748,0.0117301,0.0801572,0.133820,0.251787
0.00000,2.73392e-11,1.79164e-10,7.46361e-05,0.0221585,0.162299,0.217518,0.315106,0.350523,0.405473,0.00000,0.00000,0.00000,0.00000,2.48596e-07,0.00236777,0.0110793,0.0778729,0.131138,0.249375
0.00000,3.85317e-11,2.55065e-10,6.12070e-05,0.0210128,0.159659,0.215010,0.313261,0.349027,0.404500,0.00000,0.00000,0.00000,0.00000,1.54372e-07,0.00213327,0.0103476,0.0756042,0.128509,0.246984
0.00000,1.19298e-11,3.93119e-10,5.65043e-05,0.0200025,0.157027,0.212535,0.311456,0.347517,0.403626,0.00000,0.00000,0.00000,0.00000,1.50535e-07,0.00198327,0.00977306,0.0734303,0.125905,0.244592
0.00000,-7.03354e-11,4.54062e-10,4.59847e-05,0.0189468,0.154438,0.210056,0.309624,0.346003,0.402498,0.00000,0.00000,0.00000,0.00000,9.45915e-08,0.00178358,0.00911642,0.0712555,0.123342,0.242221
0.00000,-1.25015e-10,4.92852e-10,4.25750e-05,0.0180326,0.151860,0.207608,0.307826,0.344530,0.401670,0.00000,0.00000,0.00000,0.00000,9.33293e-08,0.00166120,0.00861501,0.0691922,0.120817,0.239852
0.00000,-1.73464e-10,5.29231e-10,3.46024e-05,0.0170668,0.149326,0.205162,0.305995,0.342989,0.400619,0.00000,0.00000,0.00000,0.00000,5.81356e-08,0.00149113,0.00802700,0.0671118,0.118323,0.237501
0.00000,-1.91861e-10,5.48655e-10,3.18954e-05,0.0162338,0.146799,0.202739,0.304212,0.341536,0.399638,0.00000,0.00000,0.00000,0.00000,5.86663e-08,0.00139107,0.00758860,0.0651526,0.115875,0.235153
